latitude,longitude,walkscore,bikescore,transitscore
44.98926832,-93.07556259,26,52,
44.960338,-93.005041,43,64,
44.96653549,-93.156947,53,58,
,,,,
44.9656159,-93.0275287,47,46,
44.95529666,-93.00595241,49,70,
44.9379086,-93.1542826,74,73,
44.961248,-93.005044,43,64,
44.96663941,-93.1534839,40,59,
44.9880922,-93.1441187,58,67,
44.9784655,-93.1641141,61,70,
44.9318643,-93.1666904,73,71,
44.93568966,-93.1549791,65,69,
44.943479,-93.139287,81,71,
44.96542968,-93.19604093,75,74,
44.982725,-93.0240417,56,60,
44.9451338,-93.1124436,77,72,
44.9492685,-93.0948907,98,60,
44.9793776,-93.1653958,61,65,
44.9782394,-93.0241563,49,56,
44.95402266,-93.03210397,43,41,
44.9449621,-93.0949997,96,64,
44.9416144,-93.1028642,88,74,
44.9753105,-93.0848203,57,59,
44.9853452,-93.0782105,40,54,
,,,,
44.922038,-93.0873847,41,32,
44.90395524,-93.16340544,63,63,
44.98408045,-93.07642356,53,56,
44.9592451,-93.15280728,62,73,
44.963952,-93.004236,39,61,
44.9378506,-93.1195858,63,59,
44.9908287,-93.0776214,16,49,
44.940291,-93.1105674,71,80,
44.9597015,-93.0128215,38,63,
44.976568,-93.009496,6,48,
44.9389195,-93.1127609,65,80,
44.9730209,-93.042319,58,71,
44.9581031,-93.1798189,74,83,
44.9672461,-93.2066146,71,85,
44.95419132,-93.02991539,49,42,
44.9893775,-93.1357991,32,50,
44.94845569,-93.14872048,67,74,
44.9514391,-93.0939577,95,53,
44.9310939,-93.16308807,69,69,
,,,,
44.961248,-93.005044,43,64,
44.9261034,-93.1336436,69,69,
44.92464471,-93.088164,46,35,
44.9821869,-93.166612,66,60,
44.96209903,-93.05814652,69,66,
44.98280252,-93.07074097,65,61,
44.979358,-93.05042,59,71,
44.974665,-93.094202,40,63,
44.960338,-93.005041,43,64,
44.924988,-93.080855,63,39,
44.91412595,-93.18007015,65,53,
44.9628469,-93.0220206,41,56,
44.991844,-93.109669,63,,
44.9387512,-93.005864,20,61,
44.9223958,-93.1415456,56,66,
44.9641903,-93.0235741,44,53,
44.93090546,-93.09763646,41,52,
44.9582014,-93.1656112,85,81,
44.9216624,-93.1374058,58,68,
44.9581208,-93.0709443,76,74,
44.9592506,-93.0119615,35,66,
44.94959621,-93.01099885,61,76,
44.9776062,-93.129082,37,70,
44.9587408,-93.0161052,49,64,
44.98734879,-93.06875674,45,56,
44.9288061,-93.0993075,44,65,
44.9581031,-93.1798189,74,83,
44.9812715,-93.1015066,52,53,
44.988387,-93.04057,38,50,
44.9162962,-93.1429713,50,73,
44.8985578,-93.1756909,56,60,
44.9584542,-93.1288131,83,73,
44.93419,-93.1512039,53,63,
44.96638859,-93.17275048,63,72,
44.9800766,-93.060618,62,75,
44.99094074,-93.04931503,18,56,
44.9023469,-93.18397305,33,61,
44.98937,-93.1314111,20,41,
44.97896451,-93.04044922,69,71,
44.98390277,-93.0227065,57,62,
44.98375291,-93.01285344,21,57,
44.9853194,-93.1195612,36,44,
44.9609319,-93.1584197,71,76,
44.92622007,-93.01561546,4,34,
44.91968775,-93.0795152,57,39,
44.98711484,-93.043212,43,62,
44.9660201,-93.0425165,34,53,
44.9903846,-93.0403567,32,42,
44.98374927,-93.0143956,27,58,
44.9086399,-93.1890871,33,60,
44.9898086,-93.1191665,22,27,
44.943479,-93.139287,81,71,
44.97943317,-93.05410759,60,73,
44.9269726,-93.1044182,49,48,
44.9306167,-93.1282188,60,75,
,,,,
44.961248,-93.005044,43,64,
44.9672783,-93.1561892,49,58,
44.9244481,-93.0953329,53,40,
44.961248,-93.005044,43,64,
44.9617202,-93.0820505,51,64,
44.9640591,-93.1669907,82,76,
44.988724,-93.1556027,57,56,
44.95597336,-93.02231539,54,48,
44.9627399,-93.082342,64,70,
44.9609664,-93.1525435,53,69,
44.9159418,-93.1479102,47,49,
44.92694463,-93.13036219,70,73,
44.959441,-93.005039,42,64,
44.96226286,-93.05872145,69,66,
44.9585317,-93.0048557,42,65,
44.9726127,-93.1424185,36,72,
44.9402274,-93.1266554,87,74,
44.98283677,-93.0671225,66,66,
44.9609239,-93.1554099,63,73,
44.9773072,-93.0055844,5,47,
44.9826976,-93.010563,9,48,
44.9458947,-93.02889628,36,43,
44.921269,-93.1331342,62,72,
44.92531687,-93.06599277,26,31,
44.9677671,-93.0712358,82,68,
44.9252498,-93.1381897,65,62,
44.9829301,-93.0666456,69,70,
44.9512345,-93.121239,78,75,
44.9596887,-93.0188417,43,59,
44.9381248,-93.1412681,86,70,
44.9627962,-93.0225642,41,56,
44.9449621,-93.0949997,96,64,
44.9766586,-93.099612,57,65,
44.9565216,-93.009069,39,70,
44.9658775,-93.1448645,43,62,
44.962741,-93.082534,64,70,
44.9623017,-93.1530053,45,65,
44.92216205,-93.12970369,56,72,
44.9230868,-93.1674428,60,62,
44.963229,-93.153613,45,65,
44.9618615,-93.1531141,45,65,
44.9342805,-93.1225155,61,77,
44.96679153,-93.19910248,78,80,
44.9348686,-93.0881997,59,51,
44.960255,-93.02518,48,55,
44.94292663,-93.02716679,28,45,
44.95473126,-93.13197179,81,69,
44.9775509,-93.0714047,82,53,
44.9328656,-93.0893619,65,60,
44.9581031,-93.1798189,74,83,
44.9215145,-93.0966447,62,41,
44.94934359,-93.14202195,72,60,
44.9826243,-93.1201522,32,45,
44.9618361,-93.1573394,61,71,
44.95670074,-93.02960078,47,43,
44.94492403,-93.14763176,79,77,
44.9512345,-93.121239,78,75,
44.9273665,-93.104007,48,46,
44.92215261,-93.0977559,65,43,
44.9932516,-93.1234354,12,,
44.96036052,-93.14785386,55,66,
44.9818286,-93.0619065,63,76,
44.9237664,-93.1030083,64,61,
44.9248767,-93.1385032,65,62,
44.9280528,-93.1648081,70,68,
44.94363875,-93.006212,25,66,
44.987657,-93.1536519,62,58,
44.9479834,-93.0865828,93,72,
44.94951477,-93.12777995,81,63,
44.9463716,-93.1217074,83,63,
44.9640591,-93.1669907,82,76,
44.91413535,-93.18022355,65,53,
44.9434985,-93.006443,25,66,
44.950992,-93.128615,75,65,
44.9661227,-93.2070984,73,80,
44.9637447,-93.0072962,41,63,
44.989998,-93.11852,22,27,
44.9837269,-93.0682847,67,63,
44.9396264,-93.1341657,90,69,
44.9278156,-93.0948239,45,48,
44.9843492,-93.1609067,53,59,
44.9782334,-93.055945,68,71,
44.9809232,-93.0163582,20,53,
44.9820793,-93.1618476,63,71,
44.96607397,-93.20658671,73,80,
44.92713431,-93.19145754,54,78,
44.9762567,-93.1609575,49,76,
44.9735625,-93.0555052,56,58,
44.9405634,-93.1253169,87,74,
44.9803206,-93.04378459,66,73,
44.95883421,-93.09997844,78,58,
44.97516942,-93.04869902,58,70,
44.9344683,-93.1562016,60,67,
44.974288,-93.1437826,37,71,
44.919735,-93.1328217,51,72,
44.9497048,-93.0350396,42,47,
44.92181944,-93.10051513,71,45,
44.9593739,-93.149292,62,69,
44.9449621,-93.0949997,96,64,
44.969424,-93.1250995,52,72,
44.9844216,-93.0671313,63,65,
44.989562,-93.1556164,63,57,
44.93092575,-93.13053775,61,73,
44.9212663,-93.1425401,53,64,
44.95668521,-93.158593,84,79,
44.9316138,-93.0993587,34,46,
44.9581031,-93.1798189,74,83,
44.94417939,-93.023167,36,58,
,,,,
,,,,
44.9512345,-93.121239,78,75,
44.9501093,-93.1379937,72,59,
44.95761262,-93.15217074,70,73,
44.989998,-93.11852,22,27,
44.921611,-93.1313289,59,77,
44.9608825,-93.1635081,81,80,
44.9581031,-93.1798189,74,83,
44.9252918,-93.128667,66,77,
44.919735,-93.1328217,51,72,
44.9744836,-93.128662,39,72,
44.9067668,-93.18778441,41,61,
44.9264213,-93.0762281,64,46,
44.9912535,-93.0747002,22,48,
44.9239007,-93.1295487,60,81,
44.9396962,-93.0073492,20,60,
,,,,
44.947299,-93.17334743,79,78,
44.9726114,-93.1437951,37,73,
44.95593184,-93.00878716,39,70,
44.9905679,-93.1309323,21,42,
44.97923646,-93.06318332,76,64,
44.933354,-93.1642199,71,69,
,,,,
44.902496,-93.17266946,69,54,
44.9759456,-93.0529135,61,72,
44.96445916,-93.01851926,33,55,
44.9581031,-93.1798189,74,83,
44.9479834,-93.0865828,93,72,
44.9890289,-93.0747363,26,52,
44.985075,-93.1251785,28,44,
44.9907822,-93.1350873,33,46,
44.94404976,-93.15798497,70,80,
44.98640669,-93.07255117,51,57,
44.97115427,-93.03153486,40,35,
44.92697503,-93.13681317,66,69,
44.96474684,-93.03538821,36,42,
44.9292997,-93.1566132,72,69,
44.9531594,-93.1884594,53,70,
44.9899658,-93.0148393,47,60,
44.9740058,-93.1397886,40,73,
44.954018,-93.0353095,39,37,
44.9512345,-93.121239,78,75,
44.9232578,-93.0708367,28,26,
44.979717,-93.1278576,33,68,
44.97506015,-93.01227574,13,50,
44.9293389,-93.1352896,61,75,
44.97074654,-93.03536293,40,42,
44.95597351,-93.03782818,36,37,
44.9541452,-93.1756027,77,80,
44.9908069,-93.119446,15,29,
44.9719669,-93.1592639,39,54,
44.97199905,-93.13429175,38,58,
44.96007803,-93.17142455,81,79,
44.9893994,-93.1389888,45,56,
44.92065,-93.13993276,57,69,
44.92704866,-93.1590509,76,64,
44.9211113,-93.1295682,30,59,
44.8985578,-93.1756909,56,60,
44.9502225,-93.1748477,70,77,
44.98671303,-93.16295645,54,55,
44.923513,-93.164107,66,63,
44.94870163,-93.03245543,45,48,
44.9026412,-93.1667492,66,73,
44.9390539,-93.0998612,67,70,
44.98513,-93.1563873,47,67,
44.9672461,-93.2066146,71,85,
44.9754979,-93.1910422,61,78,
44.9450779,-93.1182884,80,72,
44.94306192,-93.02379876,32,54,
44.9597006,-93.0071406,41,69,
44.9506302,-93.0875774,94,75,
44.9478234,-93.0308063,37,45,
44.9612907,-93.1632385,81,80,
44.9656068,-93.0306261,42,41,
,,,,
44.9436325,-93.1423694,84,73,
44.94860975,-93.12812625,81,63,
44.9285057,-93.1404236,59,69,
44.9694827,-93.1436087,41,66,
44.948401,-93.063861,49,47,
44.965576,-93.027662,47,46,
44.98457645,-93.04449915,43,64,
44.98301642,-93.06283956,63,74,
44.9665142,-93.1637288,69,70,
44.9372032,-93.1115466,63,72,
44.9258561,-93.1519479,73,65,
44.9672461,-93.2066146,71,85,
44.978667,-93.0519868,59,72,
44.97330078,-93.12941133,47,70,
44.9301709,-93.15027466,64,68,
44.96506214,-93.17968207,46,76,
44.9315765,-93.1234362,62,83,
44.945575,-93.018312,52,67,
44.9908048,-93.1409139,59,53,
44.9584542,-93.1288131,83,73,
44.96730281,-93.01009491,33,58,
44.9343883,-93.1370773,65,58,
44.9514391,-93.0939577,95,53,
44.92226688,-93.07929286,51,36,
44.9902585,-93.080527,23,50,
44.9821793,-93.0198644,40,59,
44.990321,-93.049317,18,56,
44.9678065,-93.0262565,51,42,
44.98929471,-93.070399,34,50,
44.94217618,-93.01901588,14,51,
44.95521057,-93.00571881,49,70,
44.95321781,-93.03434062,41,39,
44.9578369,-93.0144633,52,67,
44.98375736,-93.06303221,63,74,
44.99180849,-93.13591018,40,,
44.9609347,-93.1470739,59,67,
44.9825075,-93.1612886,63,71,
44.9730743,-93.1362156,33,64,
44.9277486,-93.1344105,65,73,
44.9786744,-93.0626278,76,64,
44.9854415,-93.1277753,25,43,
44.95360511,-93.17324616,80,75,
44.99092131,-93.043212,32,47,
,,,,
44.9609486,-93.1425928,61,60,
44.9672461,-93.2066146,71,85,
44.9474814,-93.154281,65,83,
44.8985578,-93.1756909,56,60,
44.8985578,-93.1756909,56,60,
44.9479394,-93.1155699,82,70,
44.9514391,-93.0939577,95,53,
44.9622084,-93.1603503,70,74,
44.94285362,-93.18620985,68,76,
44.961432,-93.1448872,61,65,
44.9632072,-93.1525347,45,65,
44.9386037,-93.1096273,70,78,
44.92991197,-93.00569518,21,46,
44.90560091,-93.18143691,39,52,
44.97112761,-93.12779848,50,69,
44.9441571,-93.118252,80,72,
44.9609467,-93.1286958,74,71,
44.9522512,-93.0907322,94,60,
44.97914635,-93.13654416,28,65,
44.9449621,-93.0949997,96,64,
44.98731934,-93.07196162,41,52,
44.926353,-93.0155684,4,34,
44.9831869,-93.201421,63,71,
44.9473624,-93.03239,31,43,
44.93061193,-93.18906755,56,71,
44.95027923,-93.01316672,66,75,
44.97574155,-93.16494368,57,65,
44.9398597,-93.0073688,20,60,
44.9367308,-93.0078574,18,60,
44.93223052,-93.16331714,71,69,
44.9875416,-93.1309554,19,39,
44.92229991,-93.14250217,53,64,
44.9512345,-93.121239,78,75,
44.96691553,-93.01656936,38,52,
44.90357236,-93.18594579,32,64,
44.97978421,-93.11111434,50,47,
44.94654072,-93.14988741,73,77,
44.96031055,-93.15395676,57,72,
44.96484408,-93.02701054,47,46,
44.9339766,-93.1522223,53,63,
44.9049401,-93.17400439,60,37,
44.9394758,-93.1340296,90,69,
44.9417801,-93.0147174,40,63,
44.9636958,-93.0070755,41,63,
44.929413,-93.100799,46,60,
44.8985578,-93.1756909,56,60,
44.94589783,-93.15250017,67,81,
45.0864243,-93.0636291,0,,
44.90533544,-93.18606533,33,64,
44.96356733,-93.17830059,60,80,
44.9217654,-93.1628083,61,57,
44.9729787,-93.1397054,38,71,
44.950902,-93.1619154,75,79,
44.9399462,-93.0172389,25,52,
44.9791039,-93.1342803,29,66,
44.930116,-93.10080715,46,60,
,,,,
44.9457145,-93.1253556,86,61,
44.9650017,-93.1739579,67,77,
44.9312767,-93.1529868,61,66,
44.9735272,-93.1321456,45,67,
44.9715989,-93.1461619,43,74,
44.92777616,-93.13573574,65,73,
44.94654834,-93.15466978,64,82,
44.9305987,-93.006802,19,46,
44.9439682,-93.1517278,72,80,
44.94845066,-93.13785134,72,56,
44.92704745,-93.15852203,76,64,
44.95470373,-93.17348103,84,76,
44.983754,-93.1201574,34,46,
44.9267749,-93.1918051,54,78,
44.9307089,-93.0943149,48,60,
44.9593143,-93.146551,68,68,
44.9277486,-93.1344105,65,73,
44.91168873,-93.17362367,43,42,
44.9197461,-93.13990219,57,72,
,,,,
44.94586021,-93.13593847,83,63,
44.9217168,-93.1407372,56,66,
44.9244384,-93.0768372,58,39,
44.957801,-93.20255711,46,72,
44.9365109,-93.1195772,51,65,
44.95004587,-93.04518468,31,63,
44.9182146,-93.1434808,52,68,
44.97313157,-93.08126021,68,49,
44.9904229,-93.015476,47,59,
44.9846026,-93.160457,53,59,
44.9301595,-93.12584351,64,79,
44.97941482,-93.05682321,64,75,
44.9782193,-93.0592022,72,63,
44.97943014,-93.05441007,60,73,
44.97575255,-93.160185,49,76,
44.9223958,-93.1415456,56,66,
44.92463355,-93.087932,46,35,
44.9932516,-93.1234354,12,,
44.9857255,-93.1320549,19,44,
44.9252264,-93.1015984,63,64,
44.9379813,-93.1096536,70,78,
44.9476138,-93.1126879,79,71,
44.94935421,-93.13615489,74,59,
44.9766249,-93.1621395,54,70,
44.9908104,-93.1393797,53,55,
44.8985578,-93.1756909,56,60,
44.90635064,-93.18351829,33,56,
44.9655196,-93.2073573,73,80,
44.94509878,-93.16785783,82,79,
44.932359,-93.16930915,71,71,
44.9649037,-93.2071109,73,80,
44.9661945,-93.1783535,52,77,
44.9615808,-93.0831761,51,64,
44.9618993,-93.0833391,56,63,
44.9616821,-93.0832902,47,58,
44.9620068,-93.0834128,56,63,
44.9622259,-93.08357,56,63,
44.9017653,-93.0050823,16,14,
44.95274,-93.175539,73,81,
44.9254054,-93.1712519,59,64,
44.94491597,-93.1641261,75,79,
44.94671128,-93.15356728,67,81,
44.94301969,-93.00868195,25,62,
44.97924807,-93.05856987,67,71,
44.9672461,-93.2066146,71,85,
44.9631594,-93.1924846,69,67,
44.9306167,-93.1282188,60,75,
44.9258504,-93.1534768,75,64,
44.957183,-93.1470545,79,73,
44.9477841,-93.0322923,31,43,
44.929651,-93.1455218,59,57,
44.98416957,-93.04044629,54,65,
44.9243792,-93.1393654,62,62,
44.90713557,-93.178898,39,35,
44.98017207,-93.05411114,53,69,
44.9608505,-93.1686188,84,81,
44.92703715,-93.15335704,75,64,
,,,,
44.9514391,-93.0939577,95,53,
44.98618936,-93.16296139,54,55,
44.9324391,-93.164488,72,70,
44.9834403,-93.1621447,60,63,
44.92951332,-93.14046507,53,65,
44.9849164,-93.1309829,25,43,
44.94751368,-93.1429561,75,64,
44.91261629,-93.17090835,42,43,
44.93072224,-93.17117752,63,68,
44.94648798,-93.02168743,32,57,
44.90881217,-93.18621043,45,69,
,,,,
,,,,
44.92816092,-93.13051738,69,74,
44.9427779,-93.129126,87,67,
44.9286224,-93.1732005,61,70,
44.92698772,-93.13953648,62,69,
44.9074008,-93.1877532,41,61,
44.9246034,-93.0733317,47,36,
44.96398424,-93.17358469,72,79,
44.94663143,-93.11258471,77,76,
44.9342005,-93.1159927,55,73,
44.9764835,-93.18555,52,72,
44.95926855,-93.14815597,65,68,
44.948132,-93.126019,86,61,
44.9474814,-93.154281,65,83,
44.954817,-93.11729467,87,83,
44.963709,-93.0124816,39,62,
44.92903731,-93.16332472,69,69,
44.94589669,-93.15131834,70,80,
44.9645522,-93.1546299,49,64,
44.95545917,-93.03567055,30,35,
44.987771,-93.116376,34,37,
44.9269521,-93.13200043,69,70,
44.9612304,-93.1650906,82,81,
44.9306167,-93.1282188,60,75,
44.991195,-93.132513,24,44,
44.9613247,-93.1712287,82,79,
44.9786382,-93.0503349,59,71,
44.9654823,-93.1486359,41,64,
44.9834142,-93.1148074,45,40,
44.95883433,-93.1000255,78,58,
44.9160807,-93.0050237,5,33,
44.9826638,-93.1227128,27,52,
44.9809122,-93.0566237,57,73,
44.9522512,-93.0907322,94,60,
44.935834,-93.187743,67,68,
44.93882977,-93.00889025,18,60,
44.9379086,-93.1542826,74,73,
44.9449779,-93.1215941,82,67,
44.9210105,-93.1029677,70,57,
,,,,
44.9186554,-93.1420306,53,67,
44.985626,-93.1595518,51,62,
44.9916644,-93.1401425,53,55,
44.907784,-93.1870863,48,69,
44.90421048,-93.00729082,14,12,
44.990802,-93.1383556,46,52,
44.9640461,-93.1808177,49,78,
44.9231143,-93.1469302,54,48,
44.90576355,-93.1825267,35,58,
44.9907659,-93.1276884,18,38,
44.96031469,-93.15280745,53,69,
44.93065994,-93.01386563,16,45,
44.94556505,-93.0165105,43,63,
44.9249873,-93.0705725,36,31,
44.95336152,-93.17324545,80,75,
44.9079347,-93.0090299,12,23,
44.966025,-93.1606902,64,67,
44.9241784,-93.0687918,23,22,
44.9223958,-93.1415456,56,66,
44.9613441,-93.1573441,66,75,
44.9906558,-93.1277157,18,38,
44.91883692,-93.00681807,2,29,
44.9249662,-93.1683374,65,64,
44.9239848,-93.1338004,67,67,
45.0136905,-93.1769073,64,,
44.91604304,-93.14651185,49,60,
44.94590156,-93.15543678,66,83,
44.990328,-93.153961,58,52,
44.9897428,-93.1516997,71,58,
44.9902512,-93.1331798,28,44,
44.9098503,-93.1835949,52,53,
44.94733015,-93.01867614,55,68,
44.9883958,-93.1556059,57,56,
44.9903546,-93.1506649,72,60,
44.94223208,-93.00854884,22,60,
44.96527,-93.1568673,55,62,
,,,,
44.9891611,-93.1556115,63,57,
44.91261571,-93.17068665,42,43,
44.9419902,-93.1284908,89,69,
44.9829583,-93.1306113,23,45,
44.9230634,-93.1320234,66,71,
44.9511768,-93.089487,96,65,
44.94508221,-93.14576983,79,74,
44.9277486,-93.1344105,65,73,
44.9441138,-93.1174711,80,75,
44.94831767,-93.18481256,69,79,
44.9839696,-93.1640928,62,61,
44.9521155,-93.0916743,95,56,
44.9449621,-93.0949997,96,64,
44.95439764,-93.18062857,74,82,
44.92978359,-93.15874752,70,69,
44.9471505,-93.1050745,90,64,
44.93340452,-93.15548674,60,67,
44.990773,-93.155631,70,58,
44.9277486,-93.1344105,65,73,
44.9336032,-93.1775933,73,72,
44.92216073,-93.01077677,2,26,
44.9237688,-93.0786158,57,40,
44.9155547,-93.1474006,49,60,
44.9235484,-93.1778447,46,61,
44.929651,-93.1455218,59,57,
44.9486895,-93.0851111,92,73,
44.9330871,-93.1606909,66,68,
44.9081836,-93.1858309,45,69,
44.9932516,-93.1234354,12,,
44.94556575,-93.0166035,43,63,
44.9453128,-93.1171327,81,70,
44.95312556,-93.19146587,51,61,
44.9786515,-93.0512,59,71,
44.94833643,-93.17257571,77,77,
44.9263117,-93.1684551,69,67,
44.929651,-93.1455218,59,57,
44.94950966,-93.14016762,73,58,
44.9213926,-93.1913431,77,79,
44.92245955,-93.13985538,57,68,
44.98834264,-93.13521636,24,45,
44.90144,-93.1817904,48,67,
44.93799528,-93.16134966,69,72,
44.93054417,-93.16802652,71,68,
44.97742497,-93.1634321,61,69,
44.9751268,-93.1437567,37,71,
44.9672461,-93.2066146,71,85,
44.9401084,-93.0096944,19,60,
44.9263809,-93.0750147,61,45,
44.93303033,-93.15571969,61,68,
,,,,
44.9627926,-93.1510536,42,62,
44.932724,-93.15159433,52,65,
44.9517178,-93.0913234,95,56,
44.90458,-93.184476,34,65,
44.9429113,-93.1289608,87,67,
44.9887635,-93.1302628,19,41,
44.9896551,-93.1296522,18,41,
44.91528869,-93.14852947,47,49,
44.9501508,-93.1417954,69,60,
44.96024562,-93.17274593,79,78,
44.94586424,-93.16151845,75,80,
44.9331631,-93.1566132,61,68,
44.9025162,-93.18351161,40,63,
44.90897591,-93.18643478,45,69,
44.91168776,-93.17315508,45,40,
44.9209734,-93.1571621,59,55,
44.9861576,-93.1614213,54,56,
44.92856169,-93.16583654,73,68,
44.9253268,-93.1552802,76,61,
44.9785125,-93.1279226,33,68,
44.9297851,-93.16076631,69,69,
44.92978372,-93.15889834,70,69,
44.94486267,-93.15739156,70,80,
44.9870487,-93.159512,51,56,
44.93234233,-93.16821168,67,69,
44.9109857,-93.1768481,45,44,
44.922055,-93.011336,2,23,
44.9463098,-93.1165329,81,70,
44.9468644,-93.1539865,65,83,
44.9608873,-93.1699212,84,80,
44.9641979,-93.15712941,61,67,
44.9881031,-93.1477013,66,67,
44.95683261,-93.1987539,45,68,
44.9626883,-93.1627636,81,77,
44.9793467,-93.1625583,59,78,
44.9277486,-93.1344105,65,73,
44.9411502,-93.1029348,88,74,
44.9441064,-93.1223727,84,65,
44.9313092,-93.1537904,64,68,
44.921678,-93.128882,56,72,
44.9511768,-93.089487,96,65,
44.9848562,-93.0402018,47,60,
44.9661227,-93.2070984,73,80,
44.9806935,-93.1234613,29,56,
44.9340924,-93.1835949,69,71,
44.9235484,-93.1778447,46,61,
44.94511169,-93.15465569,66,78,
44.9893759,-93.1318642,20,41,
44.92656077,-93.01558755,4,34,
44.9873089,-93.1454297,63,66,
44.9286034,-93.1679649,71,69,
44.93617869,-93.16531854,71,70,
,,,,
44.9000563,-93.1790838,52,67,
44.9005392,-93.17877,56,58,
44.9506026,-93.0932757,97,57,
44.9838801,-93.1660119,62,58,
44.9415874,-93.0109648,21,59,
44.98103414,-93.15606262,51,76,
44.9132255,-93.16971,40,45,
44.9584542,-93.1288131,83,73,
44.9511768,-93.089487,96,65,
44.9671982,-93.1590916,56,61,
,,,,
44.9036696,-93.1858189,32,64,
44.9534359,-93.1903034,49,64,
44.9853686,-93.1556657,47,67,
44.92291863,-93.00493363,12,33,
44.96007086,-93.16891831,84,80,
44.9889766,-93.1357945,32,50,
44.92760946,-93.13126715,68,70,
44.9853495,-93.1284733,25,42,
44.90236079,-93.18275426,40,63,
44.9742861,-93.1425236,37,71,
44.9331026,-93.1588089,62,68,
44.987175,-93.1588961,51,56,
44.926316,-93.1682982,69,67,
44.9335305,-93.1578287,62,68,
44.929651,-93.1455218,59,57,
44.9864664,-93.130287,22,42,
44.9262573,-93.1559075,77,64,
44.9412935,-93.1695614,82,75,
44.9244222,-93.1655926,68,63,
44.90116642,-93.18344929,43,67,
44.90560064,-93.18155964,39,52,
44.9878561,-93.1287867,19,39,
44.9429993,-93.15569197,73,81,
44.9261533,-93.1424617,55,67,
44.9617448,-93.1705277,82,79,
44.9290913,-93.1469694,63,65,
,,,,
44.9515738,-93.0910606,95,56,
44.9277381,-93.1044182,42,44,
44.928992,-93.192604,46,77,
44.9390539,-93.0998612,67,70,
44.9231044,-93.1393262,60,64,
44.985808,-93.1290348,22,41,
44.9312912,-93.153124,61,66,
44.940845,-93.1301082,89,69,
44.9050119,-93.1792407,45,42,
44.9873396,-93.0697652,42,54,
44.9878016,-93.1665639,59,55,
44.94846024,-93.12213017,82,69,
44.89796023,-93.18170475,39,45,
44.9651597,-93.159024,59,65,
44.94235069,-93.12843015,87,67,
44.92318452,-93.16308712,66,63,
,,,,
44.94754588,-93.05917857,52,51,
44.97604655,-93.18875991,60,76,
44.94646577,-93.176437,80,79,
44.9276013,-93.07642678,65,45,
44.9521051,-93.09074155,94,60,
44.945028,-93.154262,66,78,
44.99082165,-93.05125023,22,57,
44.9402496,-93.1316723,90,69,
44.94668407,-93.13993317,80,65,
44.92270209,-93.00642567,1,27,
44.9248531,-93.1380329,65,62,
44.9249397,-93.170612,59,64,
44.94003037,-93.18479725,73,73,
44.92952403,-93.14179918,48,59,
44.9832295,-93.1373483,28,66,
44.95640247,-93.20556731,27,72,
44.93584308,-93.152903,59,67,
44.98118754,-93.15634528,51,76,
44.92799863,-93.07586056,65,45,
44.9369001,-93.15250749,64,69,
44.9235484,-93.1778447,46,61,
44.9223958,-93.1415456,56,66,
44.91338041,-93.00729445,7,27,
44.94582535,-93.16826336,83,80,
44.9249558,-93.1555155,76,61,
44.963239,-93.176519,71,83,
44.94879225,-93.05080475,46,61,
44.9289641,-93.1608477,69,69,
44.93060934,-93.18607431,61,69,
44.9248361,-93.1280009,64,83,
44.988953,-93.153065,69,57,
44.9848428,-93.1615123,56,58,
44.9876256,-93.1411947,46,63,
44.8985578,-93.1756909,56,60,
,,,,
44.9880768,-93.146006,63,66,
,,,,
44.9390299,-93.1010927,67,70,
44.9344427,-93.1577895,62,68,
44.9834229,-93.1654102,61,59,
44.926365,-93.1927752,50,81,
44.9094196,-93.1813785,42,40,
44.92304295,-93.083524,48,35,
44.94941121,-93.17175846,77,77,
44.9379086,-93.1542826,74,73,
44.9815189,-93.127268,26,51,
44.9476245,-93.1462246,75,69,
44.91639165,-93.17780315,67,58,
44.93056969,-93.17441703,61,71,
44.9390299,-93.1010927,67,70,
44.9885385,-93.1411375,46,63,
44.9485315,-93.0617088,53,51,
44.9213957,-93.190578,80,77,
44.9107363,-93.1832026,52,53,
44.9821959,-93.1345009,24,62,
44.9881647,-93.1579183,56,55,
44.9474814,-93.154281,65,83,
44.91261828,-93.17281866,45,45,
44.91502335,-93.00536455,5,26,
44.9621911,-93.1609778,70,74,
44.9253636,-93.1539473,75,60,
44.90358122,-93.18549094,32,64,
44.989998,-93.11852,22,27,
44.9417281,-93.1022524,87,71,
44.9131516,-93.0089518,6,29,
44.9530523,-93.188381,53,70,
44.9493613,-93.08889,96,74,
44.9583489,-93.0143851,52,67,
44.92570368,-93.16582095,66,64,
44.9253703,-93.1523791,73,60,
44.93074912,-93.17962912,56,71,
44.9205887,-93.1460459,45,52,
44.9581031,-93.1798189,74,83,
44.9244516,-93.1546333,75,60,
44.9118551,-93.1849286,63,57,
44.9141294,-93.16811404,44,46,
44.9819966,-93.1377836,29,65,
44.90266,-93.17317496,69,54,
44.9223958,-93.1415456,56,66,
44.9442988,-93.1285574,87,65,
44.975826,-93.18756339,57,74,
44.944051,-93.173148,78,78,
44.9106242,-93.1819865,42,40,
44.8995383,-93.1826338,34,57,
44.9299074,-93.1673395,71,69,
44.978974,-93.1588962,50,79,
44.9894658,-93.1485203,72,63,
44.94588369,-93.14786293,76,77,
44.95822964,-93.09983684,81,56,
44.9305421,-93.097771,41,52,
44.9311686,-93.0907909,59,54,
44.94582483,-93.16840928,83,80,
