SALESCLOSEPRICE,LISTPRICE,ORIGINALLISTPRICE,FOUNDATIONSIZE,DAYSONMARKET,FIREPLACES,SQFTABOVEGROUND,TAXES,TAXWITHASSESSMENTS,LIVINGAREA,YEARBUILT,ACRES,BATHSFULL,BATHSHALF,BATHQUARTER,BATHSTHREEQUARTER,BATHSTOTAL,BEDROOMS,SQFTBELOWGROUND,ASSOCIATIONFEE,ASSESSEDVALUATION,LIST_YEAR,LIST_MONTH,LIST_WEEKOFYEAR,LIST_DAYOFMONTH,LIST_DAYOFYEAR,WALKSCORE,BIKESCORE,MORTGAGE30US,MORTGAGE30US-1WK,MORTGAGE30US-2WK,MORTGAGE30US-3WK,MORTGAGE30US-4WK,PERCENT_OLDER_AGE_HOMES,PERCENT_SIMILAR_AGE_HOMES,PERCENT_NEWER_AGE_HOMES,PERCENT_BIGGER_SIZE_HOMES,PERCENT_SIMILAR_SIZE_HOMES,PERCENT_SMALLER_SIZE_HOMES,LISTING_TO_MEDIAN_RATIO,LISTING_PRICE_PER_SQFT,SQFT_TOTAL,ASSESSED_TO_LIST,TAX_TO_LIST,BED_TO_BATHS,PRICE_REDUCTION_PERCENT,FENCE_WIRE,FENCE_ELECTRIC,FENCE_NAN,FENCE_PARTIAL,FENCE_RAIL,FENCE_OTHER,FENCE_CHAIN LINK,FENCE_FULL,FENCE_NONE,FENCE_PRIVACY,FENCE_WOOD,FENCE_INVISIBLE,ROOF_ASPHALT SHINGLES,ROOF_SHAKES,ROOF_NAN,ROOF_UNSPECIFIED SHINGLE,ROOF_SLATE,ROOF_PITCHED,ROOF_FLAT,ROOF_TAR/GRAVEL,ROOF_OTHER,ROOF_METAL,ROOF_TILE,ROOF_RUBBER,ROOF_WOOD SHINGLES,ROOF_AGE OVER 8 YEARS,ROOF_AGE 8 YEARS OR LESS,POOLDESCRIPTION_NAN,POOLDESCRIPTION_HEATED,POOLDESCRIPTION_NONE,POOLDESCRIPTION_SHARED,POOLDESCRIPTION_INDOOR,POOLDESCRIPTION_OUTDOOR,POOLDESCRIPTION_ABOVE GROUND,POOLDESCRIPTION_BELOW GROUND,GARAGEDESCRIPTION_ASSIGNED,GARAGEDESCRIPTION_TANDEM,GARAGEDESCRIPTION_UNCOVERED/OPEN,GARAGEDESCRIPTION_TUCKUNDER,GARAGEDESCRIPTION_DRIVEWAY - ASPHALT,GARAGEDESCRIPTION_HEATED GARAGE,GARAGEDESCRIPTION_UNDERGROUND GARAGE,GARAGEDESCRIPTION_DRIVEWAY - SHARED,GARAGEDESCRIPTION_CONTRACT PKG REQUIRED,GARAGEDESCRIPTION_GARAGE DOOR OPENER,GARAGEDESCRIPTION_MORE PARKING OFFSITE FOR FEE,GARAGEDESCRIPTION_VALET PARKING FOR FEE,GARAGEDESCRIPTION_OTHER,GARAGEDESCRIPTION_MORE PARKING ONSITE FOR FEE,GARAGEDESCRIPTION_DRIVEWAY - OTHER SURFACE,GARAGEDESCRIPTION_DETACHED GARAGE,GARAGEDESCRIPTION_SECURED,GARAGEDESCRIPTION_CARPORT,GARAGEDESCRIPTION_DRIVEWAY - CONCRETE,GARAGEDESCRIPTION_ON-STREET PARKING ONLY,GARAGEDESCRIPTION_COVERED,GARAGEDESCRIPTION_INSULATED GARAGE,GARAGEDESCRIPTION_UNASSIGNED,GARAGEDESCRIPTION_NONE,GARAGEDESCRIPTION_DRIVEWAY - GRAVEL,GARAGEDESCRIPTION_NO INT ACCESS TO DWELLING,GARAGEDESCRIPTION_UNITS VARY,GARAGEDESCRIPTION_ATTACHED GARAGE,APPLIANCES_NAN,APPLIANCES_COOKTOP,APPLIANCES_WALL OVEN,APPLIANCES_WATER SOFTENER - OWNED,APPLIANCES_DISPOSAL,APPLIANCES_DISHWASHER,APPLIANCES_OTHER,APPLIANCES_INDOOR GRILL,APPLIANCES_WASHER,APPLIANCES_RANGE,APPLIANCES_REFRIGERATOR,APPLIANCES_FURNACE HUMIDIFIER,APPLIANCES_TANKLESS WATER  HEATER,APPLIANCES_ELECTRONIC AIR FILTER,APPLIANCES_MICROWAVE,APPLIANCES_EXHAUST FAN/HOOD,APPLIANCES_NONE,APPLIANCES_CENTRAL VACUUM,APPLIANCES_TRASH COMPACTOR,APPLIANCES_AIR-TO-AIR EXCHANGER,APPLIANCES_DRYER,APPLIANCES_FREEZER,APPLIANCES_WATER SOFTENER - RENTED,EXTERIOR_SHAKES,EXTERIOR_CEMENT BOARD,EXTERIOR_BLOCK,EXTERIOR_VINYL,EXTERIOR_FIBER BOARD,EXTERIOR_OTHER,EXTERIOR_METAL,EXTERIOR_BRICK/STONE,EXTERIOR_STUCCO,EXTERIOR_ENGINEERED WOOD,EXTERIOR_WOOD,DININGROOMDESCRIPTION_EAT IN KITCHEN,DININGROOMDESCRIPTION_NAN,DININGROOMDESCRIPTION_OTHER,DININGROOMDESCRIPTION_LIVING/DINING ROOM,DININGROOMDESCRIPTION_SEPARATE/FORMAL DINING ROOM,DININGROOMDESCRIPTION_KITCHEN/DINING ROOM,DININGROOMDESCRIPTION_INFORMAL DINING ROOM,DININGROOMDESCRIPTION_BREAKFAST AREA,BASEMENT_FINISHED (LIVABLE),BASEMENT_PARTIAL,BASEMENT_SUMP PUMP,BASEMENT_INSULATING CONCRETE FORMS,BASEMENT_CRAWL SPACE,BASEMENT_PARTIAL FINISHED,BASEMENT_CONCRETE BLOCK,BASEMENT_DRAINAGE SYSTEM,BASEMENT_POURED CONCRETE,BASEMENT_UNFINISHED,BASEMENT_DRAIN TILED,BASEMENT_WOOD,BASEMENT_FULL,BASEMENT_EGRESS WINDOWS,BASEMENT_DAY/LOOKOUT WINDOWS,BASEMENT_SLAB,BASEMENT_STONE,BASEMENT_NONE,BASEMENT_WALKOUT,BATHDESC_MAIN FLOOR 1/2 BATH,BATHDESC_TWO MASTER BATHS,BATHDESC_MASTER WALK-THRU,BATHDESC_WHIRLPOOL,BATHDESC_NAN,BATHDESC_3/4 BASEMENT,BATHDESC_TWO BASEMENT BATHS,BATHDESC_OTHER,BATHDESC_3/4 MASTER,BATHDESC_MAIN FLOOR 3/4 BATH,BATHDESC_FULL MASTER,BATHDESC_MAIN FLOOR FULL BATH,BATHDESC_WALK-IN SHOWER,BATHDESC_SEPARATE TUB & SHOWER,BATHDESC_FULL BASEMENT,BATHDESC_BASEMENT,BATHDESC_WALK THRU,BATHDESC_BATHROOM ENSUITE,BATHDESC_PRIVATE MASTER,BATHDESC_JACK & JILL 3/4,BATHDESC_UPPER LEVEL 1/2 BATH,BATHDESC_ROUGH IN,BATHDESC_UPPER LEVEL FULL BATH,BATHDESC_1/2 MASTER,BATHDESC_1/2 BASEMENT,BATHDESC_JACK AND JILL,BATHDESC_UPPER LEVEL 3/4 BATH,ZONING_INDUSTRIAL,ZONING_BUSINESS/COMMERCIAL,ZONING_OTHER,ZONING_RESIDENTIAL-SINGLE,ZONING_RESIDENTIAL-MULTI-FAMILY,COOLINGDESCRIPTION_WINDOW,COOLINGDESCRIPTION_WALL,COOLINGDESCRIPTION_DUCTLESS MINI-SPLIT,COOLINGDESCRIPTION_NONE,COOLINGDESCRIPTION_GEOTHERMAL,COOLINGDESCRIPTION_CENTRAL,CITY:LELM - LAKE ELMO,CITY:MAPW - MAPLEWOOD,CITY:OAKD - OAKDALE,CITY:STP - SAINT PAUL,CITY:WB - WOODBURY,LISTTYPE:EXCLUSIVE AGENCY,LISTTYPE:EXCLUSIVE RIGHT,LISTTYPE:EXCLUSIVE RIGHT WITH EXCLUSIONS,LISTTYPE:OTHER,LISTTYPE:SERVICE AGREEMENT,SCHOOLDISTRICTNUMBER:6 - SOUTH ST. PAUL,SCHOOLDISTRICTNUMBER:622 - NORTH ST PAUL-MAPLEWOOD,SCHOOLDISTRICTNUMBER:623 - ROSEVILLE,SCHOOLDISTRICTNUMBER:624 - WHITE BEAR LAKE,SCHOOLDISTRICTNUMBER:625 - ST. PAUL,SCHOOLDISTRICTNUMBER:832 - MAHTOMEDI,SCHOOLDISTRICTNUMBER:833 - SOUTH WASHINGTON COUNTY,SCHOOLDISTRICTNUMBER:834 - STILLWATER,POTENTIALSHORTSALE:NO,POTENTIALSHORTSALE:NOT DISCLOSED,STYLE:(CC) CONVERTED MANSION,STYLE:(CC) HIGH RISE (4+ LEVELS),STYLE:(CC) LOW RISE (3- LEVELS),STYLE:(CC) MANOR/VILLAGE,STYLE:(CC) TWO UNIT,STYLE:(SF) FOUR OR MORE LEVEL SPLIT,STYLE:(SF) MODIFIED TWO STORY,STYLE:(SF) MORE THAN TWO STORIES,STYLE:(SF) ONE 1/2 STORIES,STYLE:(SF) ONE STORY,STYLE:(SF) OTHER,STYLE:(SF) SPLIT ENTRY (BI-LEVEL),STYLE:(SF) THREE LEVEL SPLIT,STYLE:(SF) TWO STORIES,STYLE:(TH) DETACHED,STYLE:(TH) QUAD/4 CORNERS,STYLE:(TH) SIDE X SIDE,STYLE:(TW) TWIN HOME,ASSUMABLEMORTGAGE:INFORMATION COMING,ASSUMABLEMORTGAGE:NOT ASSUMABLE,ASSUMABLEMORTGAGE:YES W/ QUALIFYING,ASSUMABLEMORTGAGE:YES W/NO QUALIFYING,ASSESSMENTPENDING:NO,ASSESSMENTPENDING:UNKNOWN,ASSESSMENTPENDING:YES
254500,259990,267117,1088,80,0,1733,0,0.0,1733,2017,0.05,1,1,0,1.0,3,3,0,200,0.0,2017,5,20,19,139,11.0,,4.02,4.05,4.02,4.03,3.97,81.2,18.8,0.0,49.8,11.9,2.7,0.5437790331655222,150.02308136180034,1733,0.0,0.0,1.0,0.026681192136778997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
253000,259990,268487,1088,79,0,1733,0,0.0,1733,2017,0.05,1,1,0,1.0,3,3,0,200,0.0,2017,5,19,11,131,11.0,,4.05,4.02,4.03,3.97,4.08,81.2,18.8,0.0,49.8,11.9,2.7,0.5437790331655222,150.02308136180034,1733,0.0,0.0,1.0,0.03164771478693573,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
257500,259990,268622,1088,12,0,1733,0,0.0,1733,2017,0.05,2,1,0,0.0,3,3,0,190,0.0,2017,3,10,12,71,11.0,,4.21,4.1,4.16,4.15,4.17,81.2,18.8,0.0,49.8,11.9,2.7,0.5437790331655222,150.02308136180034,1733,0.0,0.0,1.0,0.03213437469753033,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
272990,269990,279442,1088,1,0,1763,0,0.0,1763,2016,0.05,2,1,0,0.0,3,3,0,200,0.0,2017,3,10,6,65,0.0,,4.21,4.1,4.16,4.15,4.17,81.2,18.8,0.0,49.8,11.9,2.7,0.5646944158019899,153.14237095859332,1763,0.0,0.0,1.0,0.033824550353919625,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
290000,270000,270000,1844,18,1,1844,2689,2692.0,1844,1977,1.661,0,0,0,3.0,3,2,0,0,3.0,2017,5,20,18,138,11.0,,4.02,4.05,4.02,4.03,3.97,32.2,49.0,18.8,61.699999999999996,2.7,0.0,0.5647153311846264,146.42082429501085,1844,1.1111111111111112e-05,0.00995925925925926,0.6666666666666666,0.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274000,274000,274000,1088,2,0,1763,0,0.0,1763,2017,0.05,1,1,0,1.0,3,3,0,200,0.0,2017,10,41,15,288,11.0,,3.91,3.85,3.83,3.83,3.78,81.2,18.8,0.0,49.8,11.9,2.7,0.5730814842392135,155.41690300623935,1763,0.0,0.0,1.0,0.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
274990,274990,289357,1088,12,0,1763,0,0.0,1763,2017,0.05,1,1,0,1.0,3,3,0,200,0.0,2017,9,36,10,253,11.0,,3.78,3.82,3.86,3.89,3.9,81.2,18.8,0.0,49.8,11.9,2.7,0.5751521071202237,155.97844583096995,1763,0.0,0.0,1.0,0.049651468601070614,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
274000,284990,288342,1088,45,0,1763,0,0.0,1763,2017,0.05,2,1,0,0.0,3,3,0,200,0.0,2017,9,35,1,244,11.0,,3.82,3.86,3.89,3.9,3.93,81.2,18.8,0.0,49.8,11.9,2.7,0.5960674897566913,161.6505955757232,1763,0.0,0.0,1.0,0.011625084101518302,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
282000,287452,287452,1088,31,0,1763,0,0.0,1763,2017,0.05,1,1,0,1.0,3,3,0,200,0.0,2017,5,18,6,126,11.0,,4.02,4.03,3.97,4.08,4.1,81.2,18.8,0.0,49.8,11.9,2.7,0.6012168569617897,163.04707884288146,1763,0.0,0.0,1.0,0.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
280617,288492,288492,1088,16,0,1763,0,0.0,1763,2017,0.05,1,1,0,1.0,3,3,0,200,0.0,2017,8,32,11,223,8.0,,3.9,3.93,3.92,3.96,4.03,81.2,18.8,0.0,49.8,11.9,2.7,0.6033920567559823,163.6369824163358,1763,0.0,0.0,1.0,0.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
289871,292371,292371,698,3,1,1778,0,0.0,1778,2016,0.04,2,1,0,0.0,3,3,0,190,0.0,2017,3,9,3,62,8.0,,4.1,4.16,4.15,4.17,4.19,81.2,18.8,0.0,49.8,11.9,2.7,0.6115051336806682,164.43813273340834,1778,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
282500,292925,291925,698,50,1,1778,0,0.0,1778,2016,0.04,2,1,0,0.0,3,3,0,190,0.0,2017,3,10,6,65,0.0,,4.21,4.1,4.16,4.15,4.17,81.2,18.8,0.0,49.8,11.9,2.7,0.6126638458787285,164.74971878515186,1778,0.0,0.0,1.0,-0.00342553738117668,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
289900,299900,299900,1300,40,2,1324,1974,1974.0,2424,1967,0.43,1,0,0,2.0,3,4,1100,0,1974.0,2017,6,26,26,177,5.0,,3.88,3.9,3.91,3.89,3.94,9.8,22.4,67.8,14.0,35.8,14.600000000000001,0.6272523252676646,123.72112211221122,2424,0.006582194064688229,0.006582194064688229,1.3333333333333333,0.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
314500,299900,299900,1200,6,2,1380,1878,1878.0,2016,1960,0.574,1,1,0,0.0,2,3,636,0,0.0,2017,5,19,13,133,1.0,,4.05,4.02,4.03,3.97,4.08,9.8,22.4,67.8,49.8,11.9,2.7,0.6272523252676646,148.75992063492063,2016,0.0,0.006262087362454151,1.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280000,299900,320000,1148,32,1,1850,2333,2336.0,2450,1964,0.498,1,1,0,0.0,2,3,600,0,3.0,2017,5,19,12,132,5.0,,4.05,4.02,4.03,3.97,4.08,9.8,22.4,67.8,49.8,11.9,2.7,0.6272523252676646,122.40816326530613,2450,1.0003334444814938e-05,0.007779259753251084,1.5,0.06281250000000005,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
299990,299990,322618,1159,19,1,1807,0,0.0,1807,2017,0.04,1,1,0,1.0,3,3,0,225,0.0,2017,7,27,6,187,0.0,,3.96,3.88,3.9,3.91,3.89,81.2,18.8,0.0,49.8,11.9,2.7,0.6274405637113928,166.01549529607084,1807,0.0,0.0,1.0,0.07013867794109441,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
